transcript_col,model_type,embedding_dim,lstm_units,dropout,recurrent_dropout,dense_units,learning_rate,mean_accuracy,std_accuracy,mean_macro_f1,std_macro_f1,mean_weighted_f1,std_weighted_f1,mean_precision_macro,std_precision_macro,mean_recall_macro,std_recall_macro,mean_precision_weighted,std_precision_weighted,mean_recall_weighted,std_recall_weighted
Transcript_PFT,lstm,100,16,0.3,0.2,64,0.001,0.4270161290322581,0.10358391449115607,0.2667987794418462,0.13585506255369648,0.33444267468711186,0.14205074373843107,0.27399315281668224,0.22911838997088507,0.33185531788472966,0.0894355667731475,0.3062642503237854,0.18533819333807075,0.4270161290322581,0.10358391449115607
Transcript_PFT,lstm,100,16,0.3,0.2,64,0.0005,0.4393145161290323,0.0661228852375121,0.2664524626760079,0.06085817483821979,0.36077738931011394,0.09345926845755433,0.2462071930527622,0.08468848191896035,0.3357843137254902,0.021415516661546743,0.33689022300009197,0.11941753547961928,0.4393145161290323,0.0661228852375121
Transcript_PFT,lstm,100,64,0.3,0.0,0,0.001,0.4516129032258065,0.06612165576482645,0.33075080516940986,0.1482949342752581,0.3902642484506701,0.11784518440660362,0.3221645162062619,0.18034403141204036,0.374435531788473,0.11392837404950308,0.368170539647861,0.15243795436890978,0.4516129032258065,0.06612165576482645
Transcript_PFT,lstm,100,64,0.3,0.0,0,0.0005,0.4070564516129032,0.07021341223031347,0.27092883776089666,0.05203326649853551,0.3642578707706095,0.07003257133975564,0.2619244069770385,0.0626234307272102,0.307122697563874,0.05657910703850052,0.3508171157978034,0.08068884648381175,0.4070564516129032,0.07021341223031347
Transcript_PFT,lstm,100,64,0.3,0.0,64,0.001,0.4252016129032258,0.11226490060757513,0.29289604730781205,0.0728094742718017,0.32159887879883137,0.10093731259455423,0.29670034945897017,0.09561624371619502,0.4027629233511586,0.09187573220732777,0.29596069044970597,0.0809489292301917,0.4252016129032258,0.11226490060757513
Transcript_PFT,lstm,100,64,0.3,0.0,64,0.0005,0.5026209677419355,0.06943098782791172,0.3223464810924634,0.10020105393599922,0.43549106671783744,0.08637692214411763,0.3203439153439153,0.14015927943151382,0.3576574569221628,0.07858509393182825,0.41214821748591907,0.11938575654464435,0.5026209677419355,0.06943098782791172
Transcript_PFT,lstm,100,64,0.3,0.1,0,0.001,0.4969758064516129,0.10164570003235572,0.3207550634588818,0.0722586834226793,0.4384236462277508,0.10817958873452681,0.35743909985289296,0.10516628643284136,0.3650252525252525,0.05821971511916676,0.4829629660754522,0.13458437109886562,0.4969758064516129,0.10164570003235572
Transcript_PFT,lstm,100,64,0.3,0.1,0,0.0005,0.4010080645161291,0.0741058387590977,0.23224835319329867,0.02523812209473297,0.3294194565698133,0.05331626367787466,0.27547106788486103,0.10072074326278295,0.29003267973856206,0.03488475990426961,0.39395050768660334,0.14980738564660148,0.4010080645161291,0.0741058387590977
Transcript_PFT,lstm,100,64,0.3,0.1,64,0.001,0.4649193548387097,0.062201419994431156,0.27691413509310886,0.043494600140935924,0.37091092834151185,0.03539914888984326,0.2981015758435113,0.13432336584082433,0.3709893048128342,0.07797807165990604,0.41592908554764685,0.14985074817785907,0.4649193548387097,0.062201419994431156
Transcript_PFT,lstm,100,64,0.3,0.1,64,0.0005,0.4778225806451613,0.09254888743835335,0.28609696791867334,0.06576875196501725,0.3793902051494184,0.09571737317709092,0.3082478523069921,0.12751190888279673,0.35396613190730836,0.059086017159187536,0.39138986228451955,0.17066132219048447,0.4778225806451613,0.09254888743835335
Transcript_PFT,lstm,100,64,0.3,0.2,0,0.001,0.426008064516129,0.12167401348156374,0.2610194220776528,0.0933911131848017,0.35495263383306697,0.12726171500712252,0.2363885280188482,0.11292732940359147,0.31757278669043376,0.07744968125994593,0.32301688908699017,0.15010442166451596,0.426008064516129,0.12167401348156374
Transcript_PFT,lstm,100,64,0.3,0.2,0,0.0005,0.4768145161290322,0.08517518825989914,0.3419528406078738,0.09847100573623621,0.42764392471350055,0.08226953956857148,0.35936778765423266,0.1134568809973275,0.3766117052881759,0.10241945807636564,0.4418820797212509,0.08700408186319615,0.4768145161290322,0.08517518825989914
Transcript_PFT,lstm,100,64,0.3,0.2,64,0.001,0.3965725806451613,0.16837948783945758,0.2263351704871459,0.10279644017649583,0.3114418742835278,0.15363611649847342,0.21088536155202822,0.12034602949169808,0.3137254901960784,0.05841588965960348,0.28753044461512206,0.16062714513788376,0.3965725806451613,0.16837948783945758
Transcript_PFT,lstm,100,64,0.3,0.2,64,0.0005,0.4580645161290322,0.1021893053911041,0.2934093353656363,0.07406308497024096,0.37854576544757595,0.0719931433507844,0.2579189111542053,0.06429804802066162,0.3550282234105763,0.10689161276135735,0.3301869947730954,0.06778950349730808,0.4580645161290322,0.1021893053911041
